"Park_code","Loc_code","Unit_code","Location_code","Calendar_year","Start_date","Observation_ID","Segment_num","Segment_length_m","No_GPS","UTME","UTMN","Field_coord","Veg_type","Origin","Cover_class","Is_grazed","Substrate","Obs_notes","Flag","Office_notes"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3501,2,1.52,0,500972.494,5366939.564,5366939,"T","N","NA",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3502,3,11.81,0,500972.492,5366941.086,5366940,"H","E","11-49%",0,,,0,"pteridium .5m high"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3503,4,3.03,0,500971.643,5366952.899,5366951,"S","E","NA",0,,,0,"h. blackberry"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3504,5,9.26,0,500972.523,5366955.937,5366955,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3505,6,4.21,0,500972.341,5366965.202,5366964,"H","E","11-49%",0,,,0,"blackberry"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3506,7,18.10,0,500972.244,5366969.415,5366969,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3507,8,8.54,0,500972.432,5366987.52,5366987,"H","E","11-49%",0,,,0,"pteridium 0.5m high"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3508,9,9.58,0,500972.318,5366996.064,5366995,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3509,10,4.72,0,500972.251,5367005.651,5367005,"H","E","11-49%",0,,,0,"pteridium 0.5m high"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3510,11,17.51,0,500972.493,5367010.371,5367009,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3511,12,7.76,0,500972.225,5367027.886,5367027,"D","NA","NA",0,,"Road",0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3512,13,3.86,0,500971.614,5367035.646,5367033,"H","E","11-49%",0,,,0,"pteridium 0.5m high"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3513,14,25.91,0,500972.212,5367039.507,5367038,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3514,15,5.67,0,500971.616,5367065.426,5367063,"H","E","11-49%",0,,,0,"pteridium 1m high"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3515,16,37.13,0,500972.411,5367071.102,5367070,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3516,17,2.43,0,500972.04,5367108.234,5367108,"S","N","NA",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3517,18,8.74,0,500972.211,5367110.666,5367110,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3518,19,34.77,0,500972.341,5367119.411,5367118,"H","E","11-49%",0,,,0,"pteridium1m high"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3519,20,13.22,0,500972.353,5367154.183,5367153,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3520,21,46.20,0,500972.431,5367167.408,5367167,"H","E","11-49%",0,,,0,"pteridium 0.5m high"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3521,22,1.94,0,500972.184,5367213.615,5367213,"D","NA","NA",0,,"Trail",0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3522,23,3.54,0,500972.346,5367215.561,5367215,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3523,24,21.68,0,500972.266,5367219.103,5367218,"H","E","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3524,25,306.89,0,500972.423,5367240.788,5367240,"T","N","NA",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3525,26,2.82,0,500972.58,5367547.682,5367547,"H","N","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3526,27,5.23,0,500972.529,5367550.502,5367549,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3527,28,44.73,0,500972,5367555.741,5367549,"U","NA","NA",0,"Water",,0,"offset in GPS - adjusted bearing to 0"
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3528,29,44.15,0,500972.127,5367600.471,5367600,"H","N","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3529,36,1.90,0,500972.369,5367644.621,5367644,"U","NA","NA",0,"Gravel",,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3530,37,5.01,0,500972.419,5367646.527,5367646,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3531,38,6.60,0,500972.148,5367651.545,5367651,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,3532,39,1.85,0,500972.094,5367658.153,5367658,"U","NA","NA",0,"Gravel",,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,7450,40,0.00,0,500972.139,5367660.011,5367660,"End","NA","NA",0,,,0,"Moved segment end to 2014 transect end"
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1669,1,11.14,0,500972.43,5366886.27,5366887,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1670,2,3.82,0,500972.1,5366897.41,5366898,"H","E","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1671,3,27.83,0,500972.01,5366901.23,5366902,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1672,4,1.75,0,500972.25,5366929.06,5366930,"T","N","NA",0,,"PSEMEN approx. 1.25 meters tall (should this be a shrub?).",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1673,5,5.15,0,500972.05,5366930.81,5366931,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1674,6,6.53,0,500971.99,5366935.96,5366936,"H","E","11-49%",0,,"PTEAQU",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1675,7,6.35,0,500972.04,5366942.49,5366943,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1676,8,3.33,0,500971.81,5366948.84,5366949,"H","E","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1677,9,4.23,0,500971.98,5366952.17,5366953,"S","E","NA",0,,"RUBDIS- dead canes and basal lvs just emerging.",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1678,10,49.91,0,500972.07,5366956.4,5366957,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1679,11,3.14,0,500972.58,5367006.31,5367007,"H","E","11-49%",0,,"PTEAQU",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1680,12,18.79,0,500972.05,5367009.45,5367017,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1681,13,6.99,0,500972.23,5367028.24,5367029,"D","NA","NA",0,," Road",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1682,14,7.11,0,500972.04,5367035.23,5367036,"H","E","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1683,15,62.72,0,500972.35,5367042.34,5367043,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1684,16,6.88,0,500971.81,5367105.06,5367106,"H","E","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1685,17,8.04,0,500972.46,5367111.94,5367113,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1686,18,33.65,0,500972.07,5367119.98,5367120,"H","E","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1687,19,14.09,0,500972.04,5367153.63,5367154,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1688,20,28.33,0,500971.8,5367167.72,5367168,"H","E","11-49%",0,,"PTEAQU is native",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1689,21,18.44,0,500971.99,5367196.05,5367197,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1690,22,4.96,0,500972.28,5367214.49,5367214,"D","NA","NA",0,," Road",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1691,23,3.47,0,500972.13,5367219.45,5367217,"H","E","0-10%",0,,"GPS file was not closed until we reached #24.",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1692,24,6.29,0,500972.36,5367222.92,5367224,"H","N","50-100%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1693,25,4.95,0,500972.29,5367229.21,5367229,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1694,26,8.99,0,500972.65,5367234.16,5367235,"S","N","NA",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,1695,27,299.85,0,500972.41,5367243.15,5367245,"T","N","NA",0,,"Big patch of dead trees (11-15) just in forest",0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,2570,28,7.00,0,500972,5367543,5367543,"H","N","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,2571,29,21.00,0,500972,5367550,5367550,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,2572,31,27.00,0,500972,5367571,5367571,"U","NA","NA",0,"Water",,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,2573,32,3.00,0,500972,5367598,5367598,"U","NA","NA",0,"Soil",,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,2574,33,50.00,0,500972,5367601,5367601,"H","N","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,2575,34,7.00,0,500972,5367651,5367651,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,2576,30,2.02,0,500972,5367658,5367658,"U","NA","NA",0,"Gravel",,0,
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,2577,35,0.00,0,500972,5367660.02,5367660,"End","NA","NA",0,,,0,"Moved to 2015 transect end"
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1004,1,59.51,0,500972.19,5366886.03,5366886,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1005,2,2.50,0,500972.71,5366945.54,5366945,"H","N","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1006,3,1.11,0,500972.32,5366948.04,5366947,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1007,4,5.95,0,500972.38,5366949.15,5366949,"S","E","NA",0,,"RUBBIC. Cover obs in T/S: 0-10%",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1008,5,73.46,0,500972.24,5366955.1,5366955,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1009,6,6.58,0,500971.75,5367028.56,5367029,"D","NA","NA",0,,"Road",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1010,7,7.14,0,500972.07,5367035.14,5367035,"H","E","0-10%",0,,,0,"Northing added from GIS"
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1011,8,2.30,0,500972.49,5367042.28,5367042,"H","N","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1012,9,169.96,0,500972.44,5367044.58,5367044,"H","E","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1013,10,1.59,0,500971.92,5367214.54,5367214,"D","NA","NA",0,,"Road",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1014,11,1.34,0,500971.67,5367216.13,5367215,"H","E","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1015,12,0.36,0,500971.72,5367217.47,5367217,"H","N","11-49%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1016,13,16.63,0,500972.05,5367217.83,5367218,"H","E","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1017,14,7.85,0,500972.12,5367234.46,5367234,"S","N","NA",0,,"Cover obs in T/S: 50-100%",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1018,15,2.07,0,500972.81,5367242.31,5367242,"H","N","0-10%",0,,,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1019,16,303.61,0,500973.12,5367244.38,5367245,"T","N","NA",0,,"Cover obs in T/S: 0-10%",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1020,17,4.61,0,500973.76,5367547.99,5367547,"U","NA","NA",0,"Logs","Also 0-10% native veg",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1021,18,15.84,0,500972.17,5367552.6,5367550,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1022,19,32.41,0,500972.57,5367568.44,5367568,"U","NA","NA",0,"Water","Water edge",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1023,20,42.70,0,500972.73,5367600.85,5367601,"H","N","0-10%",0,,"Salt marsh disticalis/salicornia",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1024,21,8.54,0,500972.58,5367643.55,5367643,"H","N","0-10%",0,"Gravel","Rcck/veg",0,"Sparse vegetation; original veg type was ""beach"""
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1025,22,7.93,0,500973.96,5367652.09,5367652,"U","NA","NA",0,"Logs","Beach logs",0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,1026,23,0.00,0,500972,5367660.02,5367660,"End","NA","NA",0,,,0,"Moved to 2015 end of transect"
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7176,1,20.38,0,498860.345,5367133.685,5367133,"H","N","0-10%",0,,"FESROM, GRISTR",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7177,2,6.89,0,498859.951,5367154.072,5367153,"S","E","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7178,3,3.75,0,498860.108,5367160.966,5367160,"H","N","11-49%",0,,"FESROM, FRILAN, PTEAQU",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7179,4,12.29,0,498860.215,5367164.722,5367164,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7180,5,11.57,0,498860.173,5367177.02,5367176,"H","E","11-49%",0,,"PTEAQU, FESROM",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7181,6,8.65,0,498860.196,5367188.599,5367188,"H","E","0-10%",0,,"ANAPHLIS, Senico",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7182,7,3.32,0,498860.406,5367197.25,5367196,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7183,8,5.48,0,498860.381,5367200.573,5367200,"S","E","NA",0,,"RUBAME",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7184,9,11.93,0,498860.281,5367206.061,5367205,"H","N","11-49%",0,,"DANINT, RUBURS, SOLCAN, FRICAN",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7185,10,1.50,0,498860.197,5367217.991,5367217,"D","NA","NA",0,,"trail",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7186,11,5.88,0,498860.355,5367219.493,5367219,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7187,12,4.36,0,498860.424,5367225.379,5367224,"H","E","11-49%",0,,"ANAPHLIS, PTEAQU",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7188,13,3.24,0,498860.004,5367229.74,5367229,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7189,14,7.35,0,498860.351,5367232.985,5367232,"H","N","0-10%",0,,"JUNENS, SOLCAN, JUNBAC",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7190,15,20.79,0,498860.124,5367240.339,5367240,"S","E","NA",0,,"RUBAME",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7191,16,2.68,0,498860.334,5367261.135,5367260,"H","E","11-49%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7192,17,15.96,0,498860.201,5367263.82,5367263,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7193,18,16.97,0,498860.387,5367279.786,5367279,"S","E","NA",0,,"RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7194,19,6.62,0,498860.314,5367296.76,5367297,"H","E","11-49%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7195,20,1.78,0,498860.36,5367303.38,5367303,"S","E","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7196,21,3.62,0,498860.338,5367305.169,5367305,"H","N","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7197,22,3.23,0,498860.062,5367308.796,5367308,"H","E","11-49%",0,,"BROSIT, PTEAQU",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7198,23,2.08,0,498859.643,5367312.026,5367312,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7199,24,1.38,0,498859.949,5367314.112,5367314,"D","NA","NA",0,,"trail",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7200,25,8.80,0,498859.875,5367315.501,5367315,"H","N","11-49%",0,,"BROSIT",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7201,26,40.16,0,498860.05,5367324.306,5367324,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7202,27,12.02,0,498860.399,5367364.473,5367364,"H","E","11-49%",0,,"BROSIT, PTEAQU",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7203,28,38.76,0,498860.221,5367376.496,5367376,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7204,29,1.98,0,498860.154,5367415.256,5367415,"D","NA","NA",0,,"T",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7205,30,4.52,0,498860.023,5367417.241,5367417,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7206,31,2.40,0,498860.003,5367421.764,5367422,"D","NA","NA",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7207,32,121.10,0,498859.906,5367424.172,5367424,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7208,33,6.01,0,498859.884,5367545.281,5367546,"H","N","11-49%",0,,"CARJNP",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7209,34,8.11,0,498860.263,5367551.291,5367552,"H","E","11-49%",0,,"LUZ, FRILAN, CASLEC",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7210,35,2.25,0,498860.103,5367559.408,5367560,"U","NA","NA",0,"Rock",,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7211,36,11.10,0,498860.164,5367561.666,5367562,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7212,37,20.81,0,498860.365,5367572.771,5367573,"H","E","11-49%",0,,"RUNURS",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7213,38,38.83,0,498860.247,5367593.586,5367594,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7214,39,2.08,0,498860.19,5367632.423,5367633,"D","NA","NA",0,,"Trail",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7215,40,105.09,0,498860.148,5367634.51,5367635,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7216,41,5.86,0,498860.163,5367739.608,5367740,"U","NA","NA",0,"Rock",,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7217,42,12.31,0,498860.332,5367745.471,5367746,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7218,43,9.64,0,498860.188,5367757.783,5367758,"H","N","11-49%",0,,"BROSIT, PTEAQU",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7219,44,5.77,0,498860.297,5367767.427,5367768,"S","E","NA",0,,"RUBAME",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7220,45,43.58,0,498860.175,5367773.2,5367774,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7221,46,1.93,0,498860.247,5367816.781,5367817,"S","N","NA",0,,"moved above",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7222,47,4.04,0,498860.198,5367818.713,5367822,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7223,48,17.69,0,498859.826,5367822.757,5367824,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7224,49,6.04,0,498860.452,5367840.448,5367841,"D","NA","NA",0,,"road",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7225,50,47.85,0,498860.354,5367846.491,5367847,"S","N","NA",0,,"SYMALB, ROSNUT",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7226,51,8.75,0,498859.923,5367894.344,5367895,"H","E","11-49%",0,,"PTEAQU, FESROM",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7227,52,10.93,0,498859.796,5367903.098,5367903,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7228,53,6.29,0,498860.483,5367914.028,5367914,"S","N","NA",0,,"HOLDIS",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7229,54,12.51,0,498860.108,5367920.325,5367920,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7230,55,11.86,0,498860.104,5367932.841,5367932,"T","N","NA",0,,"PSEMEN",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7231,56,144.84,0,498859.682,5367944.705,5367946,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7232,57,5.13,0,498859.955,5368089.551,5368090,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7233,58,26.61,0,498859.317,5368094.685,5368095,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7234,59,1.66,0,498860.055,5368121.299,5368121,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7235,60,4.75,0,498860.007,5368122.959,5368123,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7236,61,2.01,0,498858.987,5368127.711,5368128,"H","N","11-49%",0,,"ELYGLA",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7237,62,62.96,0,498860.142,5368129.723,5368130,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7238,63,4.09,0,498860.126,5368192.688,5368193,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7239,64,3.44,0,498860.29,5368196.786,5368197,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7240,65,6.68,0,498860.056,5368200.229,5368200,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7241,66,3.41,0,498860.093,5368206.916,5368207,"H","E","11-49%",0,,"RUBURS",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7242,67,27.51,0,498860.195,5368210.332,5368210,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7243,68,3.43,0,498860.578,5368237.85,5368237,"S","E","NA",0,,"CREMON",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7244,69,2.46,0,498860.599,5368241.289,5368241,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7245,70,2.82,0,498860.287,5368243.751,5368243,"S","N","NA",0,,"SYMALB",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7246,71,55.52,0,498860.137,5368246.577,5368246,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7247,72,3.63,0,498860.038,5368302.1,5368302,"H","E","11-49%",0,,"ECYGLA, BROSIT",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7248,73,10.24,0,498859.956,5368305.733,5368306,"H","E","0-10%",0,,,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7249,74,3.63,0,498860.144,5368315.975,5368317,"H","N","11-49%",0,,"BROSIT",0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,7250,75,5.33,0,498860.438,5368319.607,5368319,"T","N","NA",0,,"understory remains, BROSIT",0,
